输	5154
曲	5121
仍	5117
训	5113
借	5113
扔	5106
善	5091
社	5084
轮	5082
顶	5080
聪	5073
秀	5062
刀	4999
莫	4987
腿	4983
族	4959
鞋	4954
兵	4945
锁	4940
妮	4937
异	4933
誓	4929
树	4925
木	4924
抢	4907
档	4903
雇	4898
广	4896
丹	4890
银	4885
镜	4884
群	4880
坦	4880
汉	4874
土	4871
短	4871
伴	4854
播	4854
环	4848
恨	4848
移	4845
编	4831
温	4828
刺	4820
毫	4785
右	4783
野	4775
哭	4774
遍	4770
库	4752
搭	4736
康	4721
症	4689
荣	4688
充	4670
创	4667
尝	4665
列	4646
毕	4624
般	4611
聚	4585
劳	4575
攻	4562
忍	4557
势	4547
尊	4525
吻	4521
汤	4519
优	4514
境	4514
蒙	4498
偶	4495
熟	4472
营	4472
苏	4462
爷	4461
微	4453
埃	4434
抽	4423
盖	4414
灯	4413
莎	4402
府	4402
透	4390
魂	4389
艺	4389
掌	4370
啥	4369
升	4362
裤	4360
临	4358
智	4349
盘	4299
研	4263
菲	4253
归	4235
撞	4230
隐	4229
附	4227
搜	4219
摆	4215
散	4211
阳	4200
协	4191
租	4187
泰	4164
岛	4154
健	4146
饼	4137
较	4137
避	4134
猫	4131
七	4094
菜	4069
糖	4066
痴	4061
富	4061
降	4045
怜	4027
既	4023
织	4022
执	4020
戒	4018
佛	4016
抗	4009
笨	3993
航	3991
妙	3967
迈	3964
耳	3964
匙	3958
宣	3934
烂	3934
秒	3925
挂	3913
旁	3900
勇	3885
钥	3867
悲	3867
妇	3850
圈	3847
敬	3844
劲	3832
帕	3830
草	3811
醉	3811
绑	3810
层	3807
吵	3805
龙	3798
挥	3793
奋	3781
忆	3781
折	3775
彼	3774
末	3773
北	3768
景	3764
沃	3761
废	3755
副	3750
默	3743
铁	3741
初	3740
雪	3731
瓦	3721
素	3715
禁	3705
诚	3699
黄	3694
敌	3691
夏	3691
贵	3682
欧	3677
旦	3661
依	3656
谅	3654
桌	3653
雄	3641
丁	3640
舒	3635
粉	3634
旧	3630
朝	3629
厅	3620
恭	3614
汽	3608
补	3604
徒	3604
稍	3604
摇	3589
躲	3583
窗	3573
源	3568
蓝	3564
章	3560
灭	3546
疼	3529
孤	3526
滑	3523
碎	3520
弱	3499
仔	3497
款	3486
拒	3485
河	3471
伍	3454
纹	3451
臭	3448
幻	3425
童	3421
翰	3415
闪	3410
残	3409
鸟	3408
骑	3392
翻	3382
洲	3381
瑟	3364
沉	3347
饿	3336
砸	3336
互	3335
卷	3334
拖	3331
瓜	3315
例	3309
财	3305
瓶	3303
墙	3300
拳	3299
牢	3297
典	3276
垃	3274
染	3274
漫	3273
触	3269
胁	3269
圾	3267
施	3264
胸	3264
阴	3255
孕	3253
惹	3253
硬	3248
逮	3247
销	3241
邦	3240
劫	3238
袭	3233
育	3232
虫	3228
嫌	3209
累	3208
怖	3202
握	3193
雨	3189
缺	3186
琳	3183
墨	3159
迫	3159
采	3150
辈	3145
陷	3142
蹈	3141
限	3137
巨	3124
鲍	3122
针	3118
雅	3113
兹	3109
尾	3109
青	3107
席	3105
逼	3090
犹	3086
扮	3077
赞	3073
邀	3066
净	3065
闹	3057
访	3050
良	3045
叛	3045
驾	3037
范	3037
俄	3021
猪	3020
辛	3020
杉	3006
淘	3002
洞	2997
冠	2997
伟	2985
珍	2983
梅	2978
朗	2968
欠	2962
扯	2952
丑	2948
竞	2928
剂	2915
烈	2912
李	2910
村	2907
厉	2901
厨	2898
允	2897
授	2896
堆	2888
庆	2882
率	2879
怒	2876
寓	2876
液	2872
谓	2864
估	2862
鲜	2860
磨	2850
帅	2850
婊	2847
尿	2843
键	2839
余	2819
绍	2811
娃	2802
刑	2801
扫	2796
核	2786
损	2774
辩	2765
惯	2765
傲	2748
减	2748
泡	2747
摸	2739
著	2734
途	2728
矶	2726
鼓	2726
堡	2722
愚	2721
敏	2718
版	2708
